 Rainfall, Temperature, Ph,Crop
1061.843,23.0,7.6,Rice
1061.84706,23.0,7.6,Rice
1061.84767,23.0,7.6,Rice
1061.84998,23.0,7.6,Rice
1061.85078,23.0,7.6,Rice
1061.85272,23.0,7.6,Rice
1061.85665,23.0,7.6,Rice
1061.86047,23.0,7.6,Rice
1061.86047,23.0,7.6,Rice
1061.87008,23.0,7.6,Rice
1061.87961,23.0,7.6,Rice
1061.87997,23.0,7.6,Rice
1061.88322,23.0,7.6,Rice
1061.89024,23.0,7.6,Rice
1061.91288,23.0,7.6,Rice
1061.91837,23.0,7.6,Rice
1061.92036,23.0,7.6,Rice
1061.92308,23.0,7.6,Rice
1061.92943,23.0,7.6,Rice
1061.95402,23.0,7.6,Rice
1061.95946,23.0,7.6,Rice
1061.96284,23.0,7.6,Rice
1061.96391,23.0,7.6,Rice
1061.98227,23.0,7.6,Rice
1061.9866,23.0,7.6,Rice
1062.0,23.0,7.6,Rice
1062.0,23.0,7.6,Rice
1062.00737,23.0,7.6,Rice
1062.00828,23.0,7.6,Rice
1062.01098,23.0,7.6,Rice
1062.01975,23.0,7.6,Rice
1062.03448,23.0,7.6,Rice
1062.03832,23.0,7.6,Rice
1062.04939,23.0,7.6,Rice
1062.05169,23.0,7.6,Rice
1062.05509,23.0,7.6,Rice
1062.06002,23.0,7.6,Rice
1062.06478,23.0,7.6,Rice
1062.07427,23.0,7.6,Rice
1062.07936,23.0,7.6,Rice
1062.08625,23.0,7.6,Rice
1062.09677,23.0,7.6,Rice
1062.09677,23.0,7.6,Rice
1062.10459,23.0,7.6,Rice
1062.10938,23.0,7.6,Rice
1062.11755,23.0,7.6,Rice
1062.12503,23.0,7.6,Rice
1062.13983,23.0,7.6,Rice
1062.15763,23.0,7.6,Rice
1062.16667,23.0,7.6,Rice
1062.17318,23.0,7.6,Rice
1062.1775,23.0,7.6,Rice
1062.17977,23.0,7.6,Rice
1062.195,23.0,7.6,Rice
1062.20588,23.0,7.6,Rice
1062.22183,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22222,23.0,7.6,Rice
1062.22376,23.0,7.6,Rice
1062.2315,23.0,7.6,Rice
1062.23203,23.0,7.6,Rice
1062.23794,23.0,7.6,Rice
1062.23909,23.0,7.6,Rice
1062.23982,23.0,7.6,Rice
1062.24324,23.0,7.6,Rice
1062.24324,23.0,7.6,Rice
1062.27273,23.0,7.6,Rice
1062.3,23.0,7.6,Rice
1062.30047,23.0,7.6,Rice
1062.31646,23.0,7.6,Rice
1062.33346,23.0,7.6,Rice
1062.3344,23.0,7.6,Rice
1062.33482,23.0,7.6,Rice
1062.33506,23.0,7.6,Rice
1062.34876,23.0,7.6,Rice
1062.35152,23.0,7.6,Rice
1062.36107,23.0,7.6,Rice
1062.36537,23.0,7.6,Rice
1062.37179,23.0,7.6,Rice
1062.37668,23.0,7.6,Rice
1062.38019,23.0,7.6,Rice
1062.38028,23.0,7.6,Rice
1062.38209,23.0,7.8,Rice
1062.38494,23.0,7.8,Rice
1062.3913,23.0,7.8,Rice
1062.4,23.0,7.8,Rice
1062.40082,23.0,7.8,Rice
1062.40132,23.0,7.8,Rice
1062.40313,23.0,7.8,Rice
1062.41667,23.0,7.8,Rice
1062.41667,23.0,7.8,Rice
1062.42015,23.0,7.8,Rice
1062.43173,23.0,7.8,Rice
1062.43243,23.0,7.8,Rice
1062.43612,23.0,7.8,Rice
1062.44264,23.0,7.8,Rice
1062.44389,23.0,7.8,Rice
1062.45375,23.0,7.8,Rice
1062.46746,23.0,7.8,Rice
1062.46844,23.0,7.8,Rice
1062.475,23.0,7.8,Rice
1062.47532,23.0,7.8,Rice
1062.47684,23.0,7.8,Rice
1062.49779,23.0,7.8,Rice
1062.4983,23.0,7.8,Rice
1062.50097,23.0,7.8,Rice
1062.50996,21.0,7.8,Rice
1062.51323,21.0,7.8,Rice
1062.51527,21.0,7.8,Rice
1062.51945,21.0,7.8,Rice
1062.52361,21.0,7.8,Rice
1062.5245,21.0,7.8,Rice
1062.5267,21.0,7.8,Rice
1062.53116,21.0,7.8,Rice
1062.54438,21.0,7.8,Rice
1062.54464,21.0,7.8,Rice
1062.54474,21.0,7.8,Rice
1062.54497,21.0,7.8,Rice
1062.54591,21.0,7.8,Rice
1062.55617,21.0,7.8,Rice
1062.56268,21.0,7.8,Rice
1062.57985,21.0,7.8,Rice
1062.58621,21.0,7.8,Rice
1062.59907,21.0,7.8,Rice
1062.60374,21.0,7.8,Rice
1062.60869,21.0,7.8,Rice
1062.61111,21.0,7.8,Rice
1062.61111,21.0,7.8,Rice
1062.61322,21.0,7.8,Rice
1062.615,21.0,7.8,Rice
1062.62609,21.0,7.8,Rice
1062.62793,21.0,7.8,Rice
1062.63071,21.0,7.8,Rice
1062.63158,21.0,7.8,Rice
1062.6348,21.0,7.8,Rice
1062.64493,21.0,7.8,Rice
1062.64615,21.0,7.8,Rice
1062.65432,21.0,7.8,Rice
1062.65595,21.0,7.8,Rice
1062.66345,21.0,7.8,Rice
1062.6731,21.0,7.8,Rice
1062.67917,21.0,7.8,Rice
1062.6903,21.0,7.8,Rice
1062.69784,21.0,7.8,Rice
1062.70833,21.0,7.8,Rice
1062.71978,21.0,7.8,Rice
1062.72549,21.0,7.8,Rice
1062.72926,21.0,7.8,Rice
1062.74419,21.0,7.8,Rice
1062.74841,21.0,7.8,Rice
1062.75507,21.0,7.8,Rice
1062.75513,21.0,7.8,Rice
1062.75529,21.0,7.8,Rice
1062.75862,21.0,7.8,Rice
1062.75977,21.0,7.8,Rice
1062.76502,21.0,7.8,Rice
1062.77778,21.0,7.8,Rice
1062.77919,21.0,7.8,Rice
1062.78393,21.0,7.8,Rice
1062.79819,21.0,7.8,Rice
1062.81316,21.0,7.8,Rice
1062.81945,21.0,7.8,Rice
1062.82266,21.0,7.8,Rice
1062.82507,21.0,7.8,Rice
1062.82887,21.0,7.8,Rice
1062.83684,21.0,7.8,Rice
1062.83906,21.0,7.8,Rice
1062.84736,21.0,7.8,Rice
1062.84946,21.0,7.8,Rice
1062.86538,21.0,7.8,Rice
1062.86952,21.0,7.8,Rice
1062.87037,21.0,7.8,Rice
1062.88382,21.0,7.8,Rice
1062.89063,21.0,7.8,Rice
1062.91139,21.0,7.8,Rice
1062.92999,21.0,7.8,Rice
1062.93081,21.0,7.8,Rice
1062.93443,21.0,7.8,Rice
1062.9424,21.0,7.8,Rice
1062.95114,21.0,7.8,Rice
1062.96481,21.0,7.8,Rice
1062.98224,21.0,7.8,Rice
1062.99345,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.0,21.0,7.8,Rice
1063.00288,21.0,7.8,Rice
1063.01426,21.0,7.8,Rice
1063.01731,21.0,7.8,Rice
1063.02333,21.0,7.8,Rice
1063.02449,21.0,7.8,Rice
1063.02912,21.0,7.8,Rice
1063.04015,21.0,7.8,Rice
1063.04442,21.0,7.8,Rice
1063.04474,21.0,7.8,Rice
1063.07001,21.0,7.8,Rice
1063.08214,21.0,7.8,Rice
1063.105,21.0,7.8,Rice
1063.10517,21.0,7.8,Rice
1063.10606,21.0,7.8,Rice
1063.10976,21.0,7.8,Rice
1063.12281,21.0,7.8,Rice
1063.125,21.0,7.8,Rice
1063.15642,21.0,7.8,Rice
1063.17248,21.0,7.8,Rice
1063.17797,21.0,7.8,Rice
1063.18534,21.0,7.8,Rice
1063.19991,21.0,7.8,Rice
1063.20144,21.0,7.8,Rice
1063.20144,21.0,7.8,Rice
1063.20966,21.0,7.8,Rice
1063.22034,21.0,7.8,Rice
1063.23171,21.0,7.8,Rice
1063.24513,21.0,7.8,Rice
1063.24561,21.0,7.8,Rice
1063.24598,21.0,7.8,Rice
1063.25163,21.0,7.8,Rice
1063.2541,21.0,7.8,Rice
1063.26135,21.0,7.8,Rice
1063.26415,21.0,7.8,Rice
1063.26558,21.0,7.8,Rice
1063.28012,21.0,7.8,Rice
1063.28767,21.0,7.8,Rice
1063.28976,21.0,7.8,Rice
1063.29183,21.0,7.8,Rice
1063.30892,21.0,7.8,Rice
1063.31983,21.0,7.8,Rice
1063.33333,21.0,7.8,Rice
1063.33333,21.0,7.8,Rice
1063.34636,21.0,7.8,Rice
1063.36076,21.0,7.8,Rice
1063.38137,21.0,7.8,Rice
1063.40272,21.0,7.8,Rice
1063.4058,21.0,7.8,Rice
1063.41282,21.0,7.8,Rice
1063.41775,21.0,7.8,Rice
1063.41906,21.0,7.8,Rice
1063.4375,21.0,7.8,Rice
1063.4375,21.0,7.8,Rice
1063.44389,21.0,7.8,Rice
1063.454,21.0,7.8,Rice
1063.45508,21.0,7.8,Rice
1063.45588,21.0,7.8,Rice
1063.45857,21.0,7.8,Rice
1063.46226,21.0,7.8,Rice
1063.4761,21.0,7.8,Rice
1063.47971,21.0,7.8,Rice
1063.51852,21.0,7.8,Rice
1063.52369,21.0,7.8,Rice
1063.54749,21.0,7.8,Rice
1063.55017,21.0,7.8,Rice
1063.55925,21.0,7.8,Rice
1063.5731,21.0,7.8,Rice
1063.58113,21.0,7.8,Rice
1063.59068,21.0,7.8,Rice
1063.59727,21.0,7.8,Rice
1063.60072,21.0,7.8,Rice
1063.6119,21.0,7.8,Rice
1063.61655,21.0,7.8,Rice
1063.62025,21.0,7.8,Rice
1063.6211,21.0,7.8,Rice
1063.62462,21.0,7.8,Rice
1063.62677,21.0,7.8,Rice
1063.62698,21.0,7.8,Rice
1063.63005,21.0,7.8,Rice
1063.63702,21.0,7.8,Rice
1063.65497,21.0,7.8,Rice
1063.65497,21.0,7.8,Rice
1063.65722,21.0,7.8,Rice
1063.66326,21.0,7.8,Rice
1063.665,21.0,7.8,Rice
1063.6662,21.0,7.8,Rice
1063.6767,21.0,7.8,Rice
1063.68299,21.0,7.8,Rice
1063.68706,21.0,7.8,Rice
1063.69452,21.0,7.8,Rice
1063.69836,21.0,7.8,Rice
1063.69867,21.0,7.8,Rice
1063.7,21.0,7.8,Rice
1063.7,21.0,7.8,Rice
1063.70011,21.0,7.8,Rice
1063.70787,21.0,7.8,Rice
1063.70787,21.0,7.8,Rice
1063.70962,21.0,7.8,Rice
1063.71028,21.0,7.8,Rice
1063.7144,21.0,7.8,Rice
1063.71795,21.0,7.8,Rice
1063.71863,21.0,7.8,Rice
1063.72309,21.0,7.8,Rice
1063.72709,21.0,7.8,Rice
1063.73074,21.0,7.8,Rice
1063.7343,21.0,7.8,Rice
1063.73497,21.0,7.8,Rice
1063.73633,21.0,7.8,Rice
1063.74172,21.0,7.8,Rice
1063.75,21.0,7.8,Rice
1063.75163,21.0,7.8,Rice
1063.75455,21.0,7.8,Rice
1063.75496,21.0,7.8,Rice
1063.75648,21.0,7.8,Rice
1063.76238,21.0,7.8,Rice
1063.76238,21.0,7.8,Rice
1063.77778,21.0,7.8,Rice
1063.78623,21.0,7.8,Rice
1063.79005,21.0,7.8,Rice
1063.79819,21.0,7.8,Rice
1063.81039,21.0,7.8,Rice
1063.81753,21.0,7.8,Rice
1063.82532,21.0,7.8,Rice
1063.82681,21.0,7.8,Rice
1063.82711,21.0,7.8,Rice
1063.83197,21.0,7.8,Rice
1063.83506,21.0,7.8,Rice
1063.83523,21.0,7.8,Rice
1063.83872,21.0,7.8,Rice
1063.84615,21.0,7.8,Rice
1063.84709,21.0,7.8,Rice
1063.85005,21.0,7.8,Rice
1063.86072,21.0,7.8,Rice
1063.87034,21.0,7.8,Rice
1063.88509,21.0,7.8,Rice
1063.89255,21.0,7.8,Rice
1063.89764,21.0,7.8,Rice
1063.91046,21.0,7.8,Rice
1063.91304,21.0,7.8,Rice
1063.91779,21.0,7.8,Rice
1063.94231,21.0,7.8,Rice
1063.95342,21.0,7.8,Rice
1063.96199,21.0,7.8,Rice
1063.96622,21.0,7.8,Rice
1063.96734,21.0,7.8,Rice
1063.98522,21.0,7.8,Rice
1063.98987,21.0,7.8,Rice
1064.00947,21.0,7.8,Rice
1064.01818,21.0,7.8,Rice
1064.02263,21.0,7.8,Rice
1064.02439,21.0,7.8,Rice
1064.03666,21.0,7.8,Rice
1064.03931,21.0,7.8,Rice
1064.04255,21.0,7.8,Rice
1064.04847,21.0,7.8,Rice
1064.05,21.0,7.8,Rice
1064.05195,21.0,7.8,Rice
1064.05436,21.0,7.8,Rice
1064.0625,21.0,7.8,Rice
1064.0894,21.0,7.8,Rice
1064.0932,21.0,7.8,Rice
1064.09639,21.0,7.8,Rice
1064.10961,21.0,7.8,Rice
1064.12004,21.0,7.8,Rice
1064.12313,21.0,7.8,Rice
1064.12879,21.0,7.8,Rice
1064.13314,21.0,7.8,Rice
1064.13368,21.0,7.8,Rice
1064.14077,21.0,7.8,Rice
1064.1436,21.0,7.8,Rice
1064.14494,21.0,7.8,Rice
1064.14751,21.0,7.8,Rice
1064.14918,21.0,7.8,Rice
1064.14971,21.0,7.8,Rice
1064.15518,21.0,7.8,Rice
1064.15655,21.0,7.8,Rice
1064.16436,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.16667,21.0,7.8,Rice
1064.17466,21.0,7.8,Rice
1064.17867,21.0,7.8,Rice
1064.18212,21.0,7.8,Rice
1064.19036,21.0,7.8,Rice
1064.19167,21.0,7.8,Rice
1064.19567,21.0,7.8,Rice
1064.20313,21.0,7.8,Rice
1064.2045,21.0,7.8,Rice
1064.22197,21.0,7.8,Rice
1064.22329,21.0,7.8,Rice
1064.22338,21.0,7.8,Rice
1064.22498,21.0,7.8,Rice
1064.22682,21.0,7.8,Rice
1064.22735,21.0,7.8,Rice
1064.22922,21.0,7.8,Rice
1064.23529,21.0,7.8,Rice
1064.23894,21.0,7.8,Rice
1064.24528,21.0,7.8,Rice
1064.24658,21.0,7.8,Rice
1064.25362,21.0,7.8,Rice
1064.25687,21.0,7.8,Rice
1064.26724,21.0,7.8,Rice
1064.27656,21.0,7.8,Rice
1064.28397,21.0,7.8,Rice
1064.28491,21.0,7.8,Rice
1064.29463,21.0,7.8,Rice
1064.29849,21.0,7.8,Rice
1064.31624,21.0,7.8,Rice
1064.31655,21.0,7.8,Rice
1064.32274,21.0,7.8,Rice
1064.32483,21.0,7.8,Rice
1064.32536,21.0,7.8,Rice
1064.34722,21.0,7.8,Rice
1064.34744,21.0,7.8,Rice
1064.3532,21.0,7.8,Rice
1064.35359,21.0,7.8,Rice
1064.36242,21.0,7.8,Rice
1064.36492,21.0,7.8,Rice
1064.37135,21.0,7.8,Rice
1064.37229,21.0,7.8,Rice
1064.37417,21.0,7.8,Rice
1064.38652,21.0,7.8,Rice
1064.4,21.0,7.8,Rice
1064.4,21.0,7.8,Rice
1064.40108,21.0,7.8,Rice
1064.41405,21.0,7.8,Rice
1064.41595,21.0,7.8,Rice
1064.4213,21.0,7.8,Rice
1064.42593,21.0,7.8,Rice
1064.42956,21.0,7.8,Rice
1064.43026,21.0,7.8,Rice
1064.43299,21.0,7.8,Rice
1064.43837,21.0,7.8,Rice
1064.44444,21.0,7.8,Rice
1064.46653,21.0,7.8,Rice
1064.46696,21.0,7.8,Rice
1064.47987,21.0,7.8,Rice
1064.4869,21.0,7.8,Rice
1064.49023,21.0,7.8,Rice
1064.49742,21.0,7.8,Rice
1064.5,21.0,7.8,Rice
1064.50507,21.0,7.8,Rice
1064.51001,21.0,7.8,Rice
1064.51183,21.0,7.8,Rice
1064.5131,21.0,7.8,Rice
1064.51425,21.0,7.8,Rice
1064.51873,21.0,7.8,Rice
1064.5204,21.0,7.8,Rice
1064.52407,21.0,7.8,Rice
1064.53125,21.0,7.8,Rice
1064.53437,21.0,7.8,Rice
1064.53653,21.0,7.8,Rice
1064.53712,21.0,7.8,Rice
1064.56237,21.0,7.8,Rice
1064.56741,21.0,7.8,Rice
1064.57002,21.0,7.8,Rice
1064.57664,21.0,7.8,Rice
1064.58,21.0,7.8,Rice
1064.58835,21.0,7.8,Rice
1064.58937,21.0,7.8,Rice
1064.59141,21.0,7.8,Rice
1064.61007,21.0,7.8,Rice
1064.61538,21.0,7.8,Rice
1064.628,21.0,7.8,Rice
1064.63107,21.0,7.8,Rice
1064.63964,21.0,7.8,Rice
1064.6438,21.0,7.8,Rice
1064.65769,21.0,7.8,Rice
1064.6738,21.0,7.8,Rice
1064.67459,21.0,7.8,Rice
1064.68017,21.0,7.8,Rice
1064.69206,21.0,7.8,Rice
1064.6922,21.0,7.8,Rice
1064.69697,21.0,7.8,Rice
1064.69697,21.0,7.8,Rice
1064.7077,21.0,7.8,Rice
1064.71495,21.0,7.8,Rice
1064.71505,21.0,7.8,Rice
1064.72278,21.0,7.8,Rice
1064.73669,21.0,7.8,Rice
1064.74843,21.0,7.8,Rice
1064.74998,21.0,7.8,Rice
1064.75,21.0,7.8,Rice
1064.75,21.0,7.8,Rice
1064.75,21.0,7.8,Rice
1064.75013,21.0,7.8,Rice
1064.75246,21.0,7.8,Rice
1064.76128,21.0,7.8,Rice
1064.76378,21.0,7.8,Rice
1064.7697,21.0,7.8,Rice
1064.77917,21.0,7.8,Rice
1064.78167,21.0,7.8,Rice
1064.78199,21.0,7.8,Rice
1064.7838,21.0,7.8,Rice
1064.78508,21.0,7.8,Rice
1064.78801,21.0,7.8,Rice
1064.79167,21.0,7.8,Rice
1064.79174,21.0,7.8,Rice
1064.79306,21.0,7.8,Rice
1064.79339,21.0,7.8,Rice
1064.83883,21.0,7.8,Rice
1064.8405,21.0,7.8,Rice
1064.8481,21.0,7.8,Rice
1064.85424,21.0,7.8,Rice
1064.86206,21.0,7.8,Rice
1064.86222,21.0,7.8,Rice
1064.86453,21.0,7.8,Rice
1064.87805,21.0,7.8,Rice
1064.88399,21.0,7.8,Rice
1064.88959,21.0,7.8,Rice
1064.88994,21.0,7.8,Rice
1064.8956,21.0,7.8,Rice
1064.89583,21.0,7.8,Rice
1064.89583,21.0,7.8,Rice
1064.89832,21.0,7.8,Rice
1064.90538,21.0,7.8,Rice
1064.91935,21.0,7.8,Rice
1064.92491,21.0,7.8,Rice
1064.92492,21.0,7.8,Rice
1064.92754,21.0,7.8,Rice
1064.92754,21.0,7.8,Rice
1064.92846,21.0,7.8,Rice
1064.93103,21.0,7.8,Rice
1064.93351,21.0,7.8,Rice
1064.93895,21.0,7.8,Rice
1064.93976,21.0,7.8,Rice
1064.95737,21.0,7.8,Rice
1064.97135,21.0,7.8,Rice
1064.97443,21.0,7.8,Rice
1064.98177,21.0,7.8,Rice
1064.98564,21.0,7.8,Rice
1064.99033,21.0,7.8,Rice
1064.99317,21.0,7.8,Rice
1065.0,21.0,7.8,Rice
1065.0,21.0,7.8,Rice
1065.0087,21.0,7.8,Rice
1065.00979,21.0,7.8,Rice
1065.0312,21.0,7.8,Rice
1065.04712,21.0,7.8,Rice
1065.04792,21.0,7.8,Rice
1065.08207,21.0,7.8,Rice
1065.09968,21.0,7.8,Rice
1065.1,21.0,7.8,Rice
1065.10017,21.0,7.8,Rice
1065.11296,21.0,7.8,Rice
1065.11628,21.0,7.8,Rice
1065.13196,21.0,7.8,Rice
1065.14388,21.0,7.8,Rice
1065.15385,21.0,7.8,Rice
1065.16575,21.0,7.8,Rice
1065.17241,21.0,7.8,Rice
1065.17902,21.0,7.8,Rice
1065.1799,21.0,7.8,Rice
1065.18763,21.0,7.8,Rice
1065.19002,21.0,7.8,Rice
1065.19213,21.0,7.8,Rice
1065.19856,21.0,7.8,Rice
1065.20617,21.0,7.8,Rice
1065.23265,21.0,7.8,Rice
1065.23474,21.0,7.8,Rice
1065.23577,21.0,7.8,Rice
1065.25,21.0,7.8,Rice
1065.25424,21.0,7.8,Rice
1065.26201,21.0,7.8,Rice
1065.26314,21.0,7.8,Rice
1065.26638,21.0,7.8,Rice
1065.27089,21.0,7.8,Rice
1065.27867,21.0,7.8,Rice
1065.2817,21.0,7.8,Rice
1065.28275,21.0,7.8,Rice
1065.28497,21.0,7.8,Rice
1065.28674,21.0,7.8,Rice
1065.28846,21.0,7.8,Rice
1065.28846,21.0,7.8,Rice
1065.28963,21.0,7.8,Rice
1065.29273,21.0,7.8,Rice
1065.29292,21.0,7.8,Rice
1065.29987,21.0,7.8,Rice
1065.30214,21.0,7.8,Rice
1065.30228,21.0,7.8,Rice
1065.30928,21.0,7.8,Rice
1065.3106,21.0,7.8,Rice
1065.32047,21.0,7.8,Rice
1065.32659,21.0,7.8,Rice
1065.33247,21.0,7.8,Rice
1065.33333,21.0,7.8,Rice
1065.33333,21.0,7.8,Rice
1065.33333,21.0,7.8,Rice
1065.33333,21.0,7.8,Rice
1065.33333,21.0,7.8,Rice
1065.33333,21.0,7.8,Rice
1065.33368,21.0,7.8,Rice
1065.34398,21.0,7.8,Rice
1065.36145,21.0,7.8,Rice
1065.36783,21.0,7.8,Rice
1065.38004,21.0,7.8,Rice
1065.38013,21.0,7.8,Rice
1065.38922,21.0,7.8,Rice
1065.38952,21.0,7.8,Rice
1065.39134,21.0,7.8,Rice
1065.39919,21.0,7.8,Rice
1065.407,21.0,7.8,Rice
1065.40753,21.0,7.8,Rice
1065.40984,21.0,7.8,Rice
1065.41179,21.0,7.8,Rice
1065.43478,21.0,7.8,Rice
1065.43554,21.0,7.8,Rice
1065.44497,21.0,7.8,Rice
1065.44715,21.0,7.8,Rice
1065.45432,21.0,7.8,Rice
1065.45533,21.0,7.8,Rice
1065.46326,21.0,7.8,Rice
1065.46961,21.0,7.8,Rice
1065.47821,21.0,7.8,Rice
1065.48498,21.0,7.8,Rice
1065.50042,21.0,7.8,Rice
1065.51829,21.0,7.8,Rice
1065.52,21.0,7.8,Rice
1065.54235,21.0,7.8,Rice
1065.54393,21.0,7.8,Rice
1065.54434,21.0,7.8,Rice
1065.5515,21.0,7.8,Rice
1065.55556,21.0,7.8,Rice
1065.57353,21.0,7.8,Rice
1065.57498,21.0,7.8,Rice
1065.5801,21.0,7.8,Rice
1065.61581,21.0,7.8,Rice
1065.62127,21.0,7.8,Rice
1065.625,21.0,7.8,Rice
1065.625,21.0,7.8,Rice
1065.625,21.0,7.8,Rice
1065.625,21.0,8.0,Rice
1065.62505,21.0,8.0,Rice
1065.63712,21.0,8.0,Rice
1065.64573,21.0,8.0,Rice
1065.64677,21.0,8.0,Rice
1065.65479,21.0,8.0,Rice
1065.659,21.0,8.0,Rice
1065.65982,21.0,8.0,Rice
1065.66,21.0,8.0,Rice
1065.66775,21.0,8.0,Rice
1065.68194,21.0,8.0,Rice
1065.68412,21.0,8.0,Rice
1065.69501,21.0,8.0,Rice
1065.69519,21.0,8.0,Rice
1065.70755,21.0,8.0,Rice
1065.70872,21.0,8.0,Rice
1065.70939,21.0,8.0,Rice
1065.72222,21.0,8.0,Rice
1065.72765,21.0,8.0,Rice
1065.73004,21.0,8.0,Rice
1065.73679,21.0,8.0,Rice
1065.74678,21.0,8.0,Rice
1065.75114,21.0,8.0,Rice
1065.75478,21.0,8.0,Rice
1065.76045,21.0,8.0,Rice
1065.76045,21.0,8.0,Rice
1065.76609,21.0,8.0,Rice
1065.76923,21.0,8.0,Rice
1065.78524,21.0,8.0,Rice
1065.80141,21.0,8.0,Rice
1065.80344,21.0,8.0,Rice
1065.81564,21.0,8.0,Rice
1065.82604,21.0,8.0,Rice
1065.83503,21.0,8.0,Rice
1065.83733,21.0,8.0,Rice
1065.83916,21.0,8.0,Rice
1065.847,21.0,8.0,Rice
1065.84967,21.0,8.0,Rice
1065.8808,21.0,8.0,Rice
1065.89764,21.0,8.0,Rice
1065.90491,21.0,8.0,Rice
1065.9125,21.0,8.0,Rice
1065.91371,21.0,8.0,Rice
1065.92721,21.0,8.0,Rice
1065.94038,21.0,8.0,Rice
1065.94203,21.0,8.0,Rice
1065.96154,21.0,8.0,Rice
1065.96188,21.0,8.0,Rice
1065.96201,21.0,8.0,Rice
1065.96859,21.0,8.0,Rice
1065.9697,21.0,8.0,Rice
1065.97101,21.0,8.0,Rice
1065.97746,21.0,8.0,Rice
1065.97862,21.0,8.0,Rice
1065.97973,21.0,8.0,Rice
1065.98438,21.0,8.0,Rice
1065.98986,21.0,8.0,Rice
1066.00997,21.0,8.0,Rice
1066.01552,21.0,8.0,Rice
1066.02543,21.0,8.0,Rice
1066.02858,21.0,8.0,Rice
1066.02994,21.0,8.0,Rice
1066.03443,21.0,8.0,Rice
1066.04281,21.0,8.0,Rice
1066.04388,21.0,8.0,Rice
1066.04471,21.0,8.0,Rice
1066.04966,21.0,8.0,Rice
1066.05392,21.0,8.0,Rice
1066.07734,21.0,8.0,Rice
1066.0799,21.0,8.0,Rice
1066.08142,21.0,8.0,Rice
1066.08237,21.0,8.0,Rice
1066.08722,21.0,8.0,Rice
1066.09291,21.0,8.0,Rice
1066.11111,21.0,8.0,Rice
1066.11111,21.0,8.0,Rice
1066.11111,21.0,8.0,Rice
1066.11111,21.0,8.0,Rice
1066.11111,21.0,8.0,Rice
1066.11111,21.0,8.0,Rice
1066.12102,21.0,8.0,Rice
1066.1316,21.0,8.0,Rice
1066.14525,21.0,8.0,Rice
1066.15108,21.0,8.0,Rice
1066.16438,21.0,8.0,Rice
1066.16798,21.0,8.0,Rice
1066.17904,21.0,8.0,Rice
1066.18337,21.0,8.0,Rice
1066.18768,21.0,8.0,Rice
1066.19187,21.0,8.0,Rice
1066.19565,21.0,8.0,Rice
1066.21525,21.0,8.0,Rice
1066.21707,21.0,8.0,Rice
1066.22002,21.0,8.0,Rice
1066.22022,21.0,8.0,Rice
1066.22874,21.0,8.0,Rice
1066.23243,21.0,8.0,Rice
1066.23382,21.0,8.0,Rice
1066.24054,21.0,8.0,Rice
1066.24606,21.0,8.0,Rice
1066.24926,21.0,8.0,Rice
1066.25,21.0,8.0,Rice
1066.26151,21.0,8.0,Rice
1066.26792,21.0,8.0,Rice
1066.2766,21.0,8.0,Rice
1066.28688,21.0,8.0,Rice
1066.2913,21.0,8.0,Rice
1066.29474,21.0,8.0,Rice
1066.29756,21.0,8.0,Rice
1066.30126,21.0,8.0,Rice
1066.30345,21.0,8.0,Rice
1066.30909,21.0,8.0,Rice
1066.31579,21.0,8.0,Rice
1066.31579,21.0,8.0,Rice
1066.31579,21.0,8.0,Rice
1066.33333,21.0,8.0,Rice
1066.34253,21.0,8.0,Rice
1066.34359,21.0,8.0,Rice
1066.35234,21.0,8.0,Rice
1066.36238,21.0,8.0,Rice
1066.36276,21.0,8.0,Rice
1066.36999,21.0,8.0,Rice
1066.37124,21.0,8.0,Rice
1066.37282,21.0,8.0,Rice
1066.37851,21.0,8.0,Rice
1066.3931,21.0,8.0,Rice
1066.39707,21.0,8.0,Rice
1066.39878,21.0,8.0,Rice
1066.41786,21.0,8.0,Rice
1066.4184,21.0,8.0,Rice
1066.41911,21.0,8.0,Rice
1066.42045,21.0,8.0,Rice
1066.42108,21.0,8.0,Rice
1066.4223,21.0,8.0,Rice
1066.43326,21.0,8.0,Rice
1066.4527,21.0,8.0,Rice
1066.4557,21.0,8.0,Rice
1066.46488,21.0,8.0,Rice
1066.4654,21.0,8.0,Rice
1066.46615,21.0,8.0,Rice
1066.47482,21.0,8.0,Rice
1066.49869,21.0,8.0,Rice
1066.5,21.0,8.0,Rice
1066.5,21.0,8.0,Rice
1066.5,21.0,8.0,Rice
1066.5,21.0,8.0,Rice
1066.50078,21.0,8.0,Rice
1066.52036,21.0,8.0,Rice
